time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,school_type,num_schools,enrolments,present_sessions,overall_attendance,approved_educational_activity,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_grt_absence,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_b_aea_education_off_site,reason_d_aea_dual_registration,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,reason_x_not_attending_covid_non_compulsory,total_num_schools,total_enrolments,attendance_perc,overall_absence_perc,authorised_absence_perc,unauthorised_absence_perc,illness_perc,appointments_perc,unauth_hol_perc,unauth_oth_perc,unauth_late_registers_closed_perc,unauth_not_yet_perc,auth_religious_perc,auth_study_perc,auth_grt_perc,auth_holiday_perc,auth_excluded_perc,auth_other_perc,covid_non_compulsory_perc
2022,Week 50,Regional,E92000001,England,E12000005,West Midlands,,,,Secondary,298.2,258115,1976314,2005351,29037,396786,276666,120120,65232,2402137,968495,946769,1915264,61050,241560,7419,125,2108,51,1333,6889,16251,5967,14042,276,1119,20668,1007,11211,4182,96897,7830,930,415,398633,83.48195794,16.51804206,11.51749463,5.000547429,10.05604593,0.308849995,0.466709434,4.033783252,0.174094983,0.32595976,0.0052037,0.087755195,0.00212311,0.055492255,0.286786307,0.676522613,0.038715527
2022,Week 50,Regional,E92000001,England,E12000007,London,,,,Secondary,289.6,274167,1890705,1939239,48534,393116,250826,142290,75010,2332355,913626,907035,1820661,70044,210389,7789,122,4066,48,1763,4675,16015,37356,9861,323,648,10195,12,15531,4966,101219,20574,5957,503,563754,83.14510441,16.85489559,10.75419479,6.100700794,9.020453576,0.333954308,0.665893485,4.339776749,0.212917845,0.882112714,0.005230765,0.174330237,0.002058006,0.075588836,0.200441185,0.686645043,0.255407089
2022,Week 50,Regional,E92000001,England,E12000009,South West,,,,Secondary,265,232359.4,1688501,1715885,27384,402466,300774,101692,57450,2118351,834884,800796,1635680,52821,265424,7872,146,79,30,1453,4924,19516,10392,11107,353,1363,14449,827,9173,4629,73218,14672,1330,340,332363,81.0009767,18.9990233,14.19849685,4.800526447,12.52974601,0.371609804,0.4330255,3.456367712,0.218519027,0.692614208,0.006892153,0.003729316,0.001416196,0.068591088,0.232444954,0.921282639,0.062784685
2022,Week 50,Regional,E92000001,England,E12000001,North East,,,,Secondary,125,103394.8,832993,848249,15256,148263,90057,58206,32726,996512,394869,406527,801396,31597,75245,2882,10,6,21,447,4949,6314,4868,7062,54,994,9311,29,3062,1129,51113,2902,183,174,163982,85.12180486,14.87819514,9.03722183,5.840973315,7.550837321,0.28920876,0.307271764,5.129190617,0.113295174,0.291215761,0.0010035,0.0006021,0.00210735,0.044856459,0.496632253,0.633610032,0.018364054
2022,Week 50,National,E92000001,England,,,,,,Secondary,2454.2,2287128.4,17339603,17625023,285420,3464957,2370261,1094696,643838,21089980,8402493,8335018,16737511,602092,2030465,71325,1007,15348,823,10982,56241,168351,125974,103966,2488,10534,129530,16894,101195,41746,845108,106647,15537,3401,3532072,83.57060083,16.42939917,11.23880155,5.19059762,9.627628855,0.338193777,0.479825016,4.007154108,0.19794234,0.505676155,0.004774779,0.072773895,0.003902327,0.052072121,0.266671661,0.798251113,0.073670056
2022,Week 50,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,850,Special,16,1860.8,13291,14044,753,3325,2822,503,159,17369,6614,6547,13161,130,2013,92,0,0,0,100,37,580,369,55,2,6,358,18,32,29,339,103,0,28,3244,80.85669872,19.14330128,16.24733721,2.895964074,11.58961368,0.529679314,0.184236283,1.951753123,0.166964131,0.593010536,0,0,0,0.575738384,0.213023202,3.33928263,0
2022,Week 50,Local authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,867,Special,1,153,1242,1252,10,278,234,44,18,1530,610,622,1232,10,180,20,0,0,0,10,0,24,10,0,0,0,0,0,10,8,24,2,0,1,198,81.83006536,18.16993464,15.29411765,2.875816993,11.76470588,1.307189542,0.653594771,1.568627451,0.522875817,0.130718954,0,0,0,0.653594771,0,1.568627451,0
2022,Week 50,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Special,6,455.6,3105,3277,172,1045,951,94,11,4322,1550,1549,3099,6,669,31,0,0,0,50,0,185,172,94,0,0,0,0,0,5,79,10,16,7,783,75.82137899,24.17862101,22.00370199,2.174919019,15.47894493,0.717260528,0,1.827857473,0.115687182,0.231374364,0,0,0,1.156871819,0,4.280425729,0.370198982
2022,Week 50,Local authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,921,Special,2,219,1813,1820,7,360,318,42,23,2180,893,906,1799,14,290,10,0,0,0,0,0,18,7,10,0,0,0,0,0,9,29,4,0,3,377,83.48623853,16.51376147,14.58715596,1.926605505,13.30275229,0.458715596,0,1.330275229,0.412844037,0.183486239,0,0,0,0,0,0.825688073,0
2022,Week 50,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",810,Special,5,553,4674,4698,24,812,696,116,45,5510,2298,2340,4638,36,495,68,0,0,0,7,10,116,24,0,0,0,0,0,12,9,91,4,0,6,751,85.26315789,14.73684211,12.63157895,2.105263158,8.983666062,1.234119782,0.217785844,1.65154265,0.163339383,0.072595281,0,0,0,0.127041742,0.181488203,2.105263158,0
2022,Week 50,Local authority,E92000001,England,E12000007,London,E09000022,Lambeth,208,Special,3,183,1212,1212,0,542,430,112,33,1754,604,577,1181,31,278,18,0,0,0,0,8,126,0,0,0,0,0,0,0,2,97,13,0,5,562,69.09920182,30.90079818,24.51539339,6.385404789,15.84948689,1.02622577,0,5.530216648,0.114025086,0.741163056,0,0,0,0,0.456100342,7.183580388,0
2022,Week 50,Local authority,E92000001,England,E12000007,London,E09000009,Ealing,307,Special,3,406,3251,3276,25,780,724,56,41,4056,1596,1614,3210,41,521,51,2,0,0,48,0,102,18,0,0,0,7,0,12,0,44,0,0,6,931,80.76923077,19.23076923,17.85009862,1.380670611,12.84516765,1.25739645,0.295857988,1.084812623,0,0,0.049309665,0,0,1.183431953,0,2.514792899,0
2022,Week 50,Local authority,E92000001,England,E12000008,South East,E06000038,Reading,870,Special,4,312,2254,2310,56,757,522,235,35,3067,1106,1137,2243,11,364,13,0,0,0,40,36,69,54,10,0,0,2,0,20,24,190,1,0,4,330,75.31790023,24.68209977,17.01988914,7.662210629,11.86827519,0.423866971,0.652103032,6.194978807,0.782523639,0.032605152,0,0,0,1.304206065,1.173785458,2.249755461,0
2022,Week 50,Local authority,E92000001,England,E12000009,South West,E06000023,"Bristol, City of",801,Special,7,832,5742,5915,173,1889,1427,462,96,7804,2829,2856,5685,57,847,38,0,0,0,39,18,485,128,0,0,0,41,4,54,39,294,75,0,11,1223,75.79446438,24.20553562,18.28549462,5.920041005,10.85340851,0.48692978,0.691952845,3.767298821,0.499743721,0.961045618,0,0,0,0.499743721,0.230650948,6.214761661,0
2022,Week 50,Local authority,E92000001,England,E12000006,East of England,E06000032,Luton,821,Special,2.8,523.2,2938,3054,116,1405,1267,138,31,4459,1449,1460,2909,29,523,40,10,0,0,40,0,654,116,0,0,0,0,0,45,2,50,41,0,4,725,68.49069298,31.50930702,28.4144427,3.094864319,11.72908724,0.897062122,1.009194887,1.121327652,0.044853106,0.919488675,0.22426553,0,0,0.897062122,0,14.66696569,0
2022,Week 50,Local authority,E92000001,England,E12000006,East of England,E10000020,Norfolk,926,Special,9,880.8,6594,6808,214,1562,1375,187,121,8370,3254,3234,6488,106,1032,65,6,0,0,30,0,242,186,0,0,0,25,3,10,15,150,12,0,15,1784,81.33811231,18.66188769,16.42771804,2.234169654,12.3297491,0.776583035,0.119474313,1.792114695,0.17921147,0.143369176,0.071684588,0,0,0.358422939,0,2.891278375,0
2022,Week 50,Local authority,E92000001,England,E12000007,London,E09000025,Newham,316,Special,1,76,469,495,26,239,174,65,83,734,153,233,386,83,59,4,0,0,0,0,2,109,26,0,0,0,0,0,0,0,65,0,0,2,197,67.4386921,32.5613079,23.70572207,8.855585831,8.038147139,0.544959128,0,8.855585831,0,0,0,0,0,0,0.272479564,14.85013624,0
2022,Week 50,Local authority,E92000001,England,E12000002,North West,E08000003,Manchester,352,Special,12,1606.4,12570,12649,79,3253,2609,644,305,15902,6088,6294,12382,188,2010,134,0,0,0,12,0,453,23,0,0,2,48,6,134,117,368,25,0,14,2173,79.54345365,20.45654635,16.40674129,4.049805056,12.63991951,0.8426613,0.8426613,2.314174318,0.735756509,0.157212929,0,0,0,0.075462206,0,2.848698277,0
2022,Week 50,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Special,3,453.2,3006,3122,116,974,827,147,20,4096,1542,1446,2988,18,475,22,0,0,0,16,11,303,116,0,0,0,0,0,12,2,129,4,0,4,862,76.22070313,23.77929688,20.19042969,3.588867188,11.59667969,0.537109375,0.29296875,3.149414063,0.048828125,0.09765625,0,0,0,0.390625,0.268554688,7.397460938,0
2022,Week 50,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,Special,4,698.4,5211,5262,51,1463,1061,402,64,6725,2555,2594,5149,62,746,41,0,0,0,0,11,263,51,4,0,0,0,0,30,2,368,2,0,6,953,78.24535316,21.75464684,15.77695167,5.977695167,11.0929368,0.609665428,0.446096654,5.472118959,0.029739777,0.029739777,0,0,0,0,0.163568773,3.910780669,0
2022,Week 50,Local authority,E92000001,England,E12000001,North East,E08000023,South Tyneside,393,Special,4,544,4623,4666,43,774,681,93,22,5440,2297,2308,4605,18,560,48,0,0,0,0,20,53,41,0,0,1,0,1,0,4,89,0,0,4,600,85.77205882,14.22794118,12.51838235,1.709558824,10.29411765,0.882352941,0,1.636029412,0.073529412,0,0,0,0,0,0.367647059,0.974264706,0
2022,Week 50,Local authority,E92000001,England,E12000007,London,E09000003,Barnet,302,Special,5.6,502.6,2988,3003,15,1288,1187,101,35,4291,1483,1485,2968,20,555,30,0,0,0,34,0,568,15,0,0,0,0,0,8,15,78,0,0,6,695,69.98368679,30.01631321,27.66254952,2.353763691,12.93404801,0.69913773,0.186436728,1.817758098,0.349568865,0,0,0,0,0.792356094,0,13.23700769,0
2022,Week 50,Local authority,E92000001,England,E12000002,North West,E08000015,Wirral,344,Special,11,1273,9969,10161,192,2153,1716,437,77,12314,5006,4899,9905,64,1244,59,0,0,0,60,51,301,153,10,0,6,22,11,26,13,295,103,1,12,1360,82.51583563,17.48416437,13.93535813,3.548806237,10.10232256,0.479129446,0.21114179,2.395647231,0.105570895,0.836446321,0,0,0,0.487250284,0.414162742,2.444372259,0.008120838
2022,Week 50,Local authority,E92000001,England,E12000002,North West,E08000012,Liverpool,341,Special,9,1242,9370,9524,154,2217,1656,561,83,11741,4647,4645,9292,78,1171,76,0,0,0,9,25,375,98,4,0,0,56,0,12,5,527,17,0,14,1727,81.11745167,18.88254833,14.10442041,4.778127928,9.973596798,0.647304318,0.102205945,4.488544417,0.04258581,0.144791755,0,0,0,0.076654459,0.212929052,3.193935781,0
2022,Week 50,Local authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,860,Special,15,1726,13881,14173,292,2528,2062,466,154,16701,6907,6847,13754,127,1640,135,0,0,0,27,20,221,177,0,0,0,107,8,73,27,305,61,19,23,2768,84.86318185,15.13681815,12.34656607,2.790252081,9.819771271,0.80833483,0.437099575,1.82623795,0.161666966,0.36524759,0,0,0,0.161666966,0.119753308,1.323274055,0.113765643
2022,Week 50,Local authority,E92000001,England,E12000002,North West,E08000002,Bury,351,Special,2,370,3018,3047,29,632,571,61,36,3679,1492,1511,3003,15,471,41,0,0,0,26,0,33,9,0,0,0,20,0,22,21,18,0,0,3,474,82.82141886,17.17858114,15.52052188,1.658059255,12.80239195,1.11443327,0.597988584,0.489263387,0.570807285,0,0,0,0,0.706713781,0,0.896982876,0
2022,Week 50,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,811,Special,2,204,1614,1614,0,189,166,23,10,1803,810,795,1605,9,122,7,0,0,0,10,0,27,0,6,0,0,0,0,2,1,18,2,0,3,430,89.51747088,10.48252912,9.206877427,1.275651692,6.766500277,0.388241819,0.110926234,0.998336106,0.055463117,0.110926234,0,0,0,0.55463117,0,1.49750416,0
2022,Week 50,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Special,11,1268.8,8977,9473,496,2601,2087,514,127,12074,4464,4452,8916,61,1382,115,0,0,0,42,24,524,401,10,0,0,78,17,6,66,383,59,0,12,1590,78.4578433,21.5421567,17.28507537,4.257081332,11.44608249,0.952459831,0.049693556,3.17210535,0.54662912,0.488653305,0,0,0,0.347854895,0.198774226,4.339903926,0
2022,Week 50,Local authority,E92000001,England,E12000002,North West,E10000006,Cumbria,909,Special,6,566,4641,4708,67,907,855,52,32,5615,2317,2295,4612,29,698,41,2,0,10,10,0,94,34,0,0,1,24,8,4,3,36,9,0,6,678,83.84683882,16.15316118,15.22707035,0.926090828,12.43098842,0.730186999,0.071237756,0.641139804,0.053428317,0.160284951,0.035618878,0,0.17809439,0.17809439,0,1.674087266,0
2022,Week 50,Local authority,E92000001,England,E12000004,East Midlands,E06000018,Nottingham,892,Special,5,438,3315,3328,13,1042,773,269,61,4370,1609,1652,3261,54,548,29,0,0,0,8,6,182,10,0,0,0,3,0,18,7,218,26,0,6,690,76.15560641,23.84439359,17.68878719,6.155606407,12.54004577,0.663615561,0.411899314,4.988558352,0.160183066,0.594965675,0,0,0,0.183066362,0.137299771,4.164759725,0
2022,Week 50,Local authority,E92000001,England,E12000007,London,E09000029,Sutton,319,Special,4,744.4,5502,5631,129,1610,1234,376,89,7241,2762,2664,5426,76,866,47,0,0,0,24,6,291,104,0,0,0,17,8,0,13,300,63,0,5,618,77.765502,22.234498,17.04184505,5.192652948,11.95967408,0.649081619,0,4.143074161,0.179533214,0.870045574,0,0,0,0.331445933,0.082861483,4.018781936,0
2022,Week 50,Local authority,E92000001,England,E12000009,South West,E10000027,Somerset,933,Special,6,672,4425,4578,153,1892,1668,224,58,6470,2167,2217,4384,41,855,38,0,0,0,10,8,757,119,6,0,4,30,0,6,17,195,6,0,8,949,70.75734158,29.24265842,25.7805255,3.462132921,13.21483771,0.587326121,0.092735703,3.013910355,0.262751159,0.092735703,0,0,0,0.154559505,0.123647604,11.70015456,0
2022,Week 50,Local authority,E92000001,England,E12000007,London,E09000018,Hounslow,313,Special,4,446.6,3236,3348,112,1089,950,139,71,4437,1602,1583,3185,51,690,87,0,0,0,20,8,145,14,0,0,0,98,0,14,20,99,6,0,5,913,75.45638945,24.54361055,21.4108632,3.132747352,15.55104801,1.960784314,0.31552851,2.231237323,0.450755015,0.135226504,0,0,0,0.450755015,0.180302006,3.267973856,0
2022,Week 50,Local authority,E92000001,England,E12000007,London,E09000010,Enfield,308,Special,4.6,517.2,2005,2033,28,735,684,51,9,2768,993,1004,1997,8,260,29,0,0,0,6,1,388,28,0,0,0,0,0,6,1,36,8,0,6,1072,73.44653179,26.55346821,24.71098266,1.842485549,9.393063584,1.047687861,0.216763006,1.300578035,0.036127168,0.289017341,0,0,0,0.216763006,0.036127168,14.01734104,0
2022,Week 50,Local authority,E92000001,England,E12000004,East Midlands,E10000018,Leicestershire,855,Special,8,1387,11642,11724,82,2093,1790,303,80,13817,5760,5811,11571,71,1430,138,0,0,0,24,2,196,35,4,0,0,47,0,24,9,249,21,0,8,1626,84.85199392,15.14800608,12.95505537,2.192950713,10.34956937,0.998769632,0.173699066,1.802127814,0.06513715,0.151986683,0,0,0,0.173699066,0.014474922,1.418542375,0
2022,Week 50,Local authority,E92000001,England,E12000004,East Midlands,E06000061,North Northamptonshire,940,Special,5,560,4268,4340,72,1064,843,221,74,5404,2134,2067,4201,67,630,23,0,0,0,0,15,163,43,0,1,0,26,2,13,7,190,11,12,8,1141,80.31088083,19.68911917,15.59955588,4.089563286,11.65803109,0.425610659,0.240562546,3.515914138,0.129533679,0.203552924,0,0,0,0,0.277572169,3.016284234,0.222057735
2022,Week 50,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,Bradford,380,Special,8,1177.6,8624,8781,157,2767,2383,384,173,11548,4210,4261,8471,153,1875,119,0,0,0,100,16,273,122,0,0,0,35,0,50,20,292,22,0,8,1473,76.03914098,23.96085902,20.6356079,3.325251126,16.23657776,1.030481469,0.432975407,2.528576377,0.173190163,0.190509179,0,0,0,0.865950814,0.13855213,2.364045722,0
2022,Week 50,Local authority,E92000001,England,E12000009,South West,E06000059,Dorset,838,Special,4,547,4279,4299,20,1042,877,165,17,5341,2159,2106,4265,14,616,47,0,0,0,4,9,201,20,0,0,0,0,0,19,3,118,25,0,6,764,80.49054484,19.50945516,16.42014604,3.089309118,11.53342071,0.879985022,0.355738626,2.209324097,0.056169257,0.468077139,0,0,0,0.074892342,0.16850777,3.763340198,0
2022,Week 50,Local authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,334,Special,3,366,2804,2837,33,582,476,106,36,3419,1440,1330,2770,34,366,34,0,0,0,0,13,59,19,0,0,0,14,0,0,2,101,3,4,5,746,82.97747879,17.02252121,13.92219947,3.100321732,10.70488447,0.99444282,0,2.95408014,0.058496636,0.087744955,0,0,0,0,0.380228137,1.725650775,0.116993273
2022,Week 50,Local authority,E92000001,England,E12000002,North West,E08000004,Oldham,353,Special,4,591.8,4674,4733,59,1124,897,227,69,5857,2324,2310,4634,40,706,40,0,0,0,58,6,87,38,0,0,2,19,0,2,29,131,65,0,6,1183,80.80928803,19.19071197,15.31500768,3.875704285,12.05395254,0.682943486,0.034147174,2.236639918,0.495134028,1.109783165,0,0,0,0.990268055,0.102441523,1.485402083,0
2022,Week 50,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,815,Special,7,715.2,5780,5820,40,1067,855,212,29,6887,2871,2881,5752,28,552,66,0,0,0,2,0,235,27,0,0,0,13,0,10,1,193,8,0,11,1170,84.50704225,15.49295775,12.41469435,3.078263395,8.015100915,0.958327283,0.145201104,2.802381298,0.01452011,0.116160883,0,0,0,0.029040221,0,3.412225933,0
2022,Week 50,Local authority,E92000001,England,E12000009,South West,E06000052,Cornwall,908,Special,4,401,2816,2842,26,982,877,105,34,3824,1396,1397,2793,23,584,46,0,0,0,32,0,215,18,4,0,0,8,0,16,11,58,20,0,4,455,74.32008368,25.67991632,22.93410042,2.7458159,15.27196653,1.20292887,0.418410042,1.516736402,0.287656904,0.523012552,0,0,0,0.836820084,0,5.622384937,0
2022,Week 50,Local authority,E92000001,England,E12000002,North West,E08000009,Trafford,358,Special,8,780.4,6324,6584,260,1171,790,381,92,7755,3169,3081,6250,74,664,45,0,0,0,14,6,61,108,4,0,0,152,0,30,18,326,7,0,8,907,84.90006447,15.09993553,10.18697614,4.912959381,8.562217924,0.580270793,0.386847195,4.203739523,0.232108317,0.090264346,0,0,0,0.180528691,0.077369439,0.786589297,0
2022,Week 50,Local authority,E92000001,England,E12000007,London,E09000005,Brent,304,Special,1,193,1177,1193,16,660,606,54,7,1853,623,550,1173,4,183,13,0,0,0,22,0,388,0,0,0,0,16,0,21,3,24,6,0,5,782,64.38208311,35.61791689,32.70372369,2.9141932,9.875876956,0.70156503,1.133297356,1.295196978,0.161899622,0.323799244,0,0,0,1.187263896,0,20.93901781,0
2022,Week 50,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,Calderdale,381,Special,2,268,2175,2181,6,489,468,21,15,2670,1081,1080,2161,14,385,15,0,0,0,2,0,66,6,0,0,0,0,0,8,1,12,0,0,4,510,81.68539326,18.31460674,17.52808989,0.786516854,14.41947566,0.561797753,0.299625468,0.449438202,0.037453184,0,0,0,0,0.074906367,0,2.471910112,0
2022,Week 50,Local authority,E92000001,England,E12000001,North East,E08000024,Sunderland,394,Special,6,700,5458,5559,101,1417,825,592,27,6976,2707,2728,5435,23,577,43,0,0,0,21,11,173,101,0,0,0,0,0,25,4,557,6,0,7,894,79.6875,20.3125,11.82626147,8.486238532,8.271215596,0.616399083,0.35837156,7.984518349,0.05733945,0.086009174,0,0,0,0.30103211,0.157683486,2.479931193,0
2022,Week 50,Local authority,E92000001,England,E12000002,North West,E08000005,Rochdale,354,Special,3,563.6,3393,3598,205,1767,1109,658,104,5365,1717,1612,3329,64,479,19,0,0,0,10,61,540,196,51,0,1,4,4,42,40,531,45,0,4,650,67.06430568,32.93569432,20.67101584,12.26467847,8.928238583,0.354147251,0.782851817,9.897483691,0.745573159,0.838769804,0,0,0,0.18639329,1.136999068,10.06523765,0
2022,Week 50,Local authority,E92000001,England,E12000009,South West,E10000013,Gloucestershire,916,Special,7,792.8,4499,4609,110,946,786,160,204,5555,2190,2120,4310,189,454,57,0,0,0,14,18,243,89,0,0,0,21,0,2,15,63,80,0,11,1361,82.97029703,17.02970297,14.14941494,2.880288029,8.172817282,1.02610261,0.0360036,1.134113411,0.270027003,1.440144014,0,0,0,0.252025203,0.324032403,4.374437444,0
2022,Week 50,Local authority,E92000001,England,E12000002,North West,E08000010,Wigan,359,Special,1,87,580,615,35,255,115,140,5,870,295,282,577,3,56,12,0,0,0,0,20,27,31,0,0,0,4,0,0,2,138,0,0,6,894,70.68965517,29.31034483,13.2183908,16.09195402,6.436781609,1.379310345,0,15.86206897,0.229885057,0,0,0,0,0,2.298850575,3.103448276,0
2022,Week 50,Local authority,E92000001,England,E12000005,West Midlands,E08000027,Dudley,332,Special,5,562,4617,4658,41,932,738,194,88,5590,2249,2296,4545,72,618,43,0,0,0,4,16,57,24,10,0,0,17,0,12,16,156,10,0,7,920,83.3273703,16.6726297,13.20214669,3.470483005,11.05545617,0.769230769,0.214669052,2.790697674,0.286225403,0.178890877,0,0,0,0.071556351,0.286225403,1.019677996,0
2022,Week 50,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,Kirklees,382,Special,3,338,2653,2721,68,560,468,92,4,3281,1347,1302,2649,4,388,30,0,0,0,4,0,46,68,14,0,0,0,0,16,0,74,2,0,7,842,82.93203292,17.06796708,14.26394392,2.804023164,11.82566291,0.914355379,0.487656202,2.255409936,0,0.060957025,0,0,0,0.121914051,0,1.402011582,0
2022,Week 50,Local authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,894,Special,2.8,448.8,3537,3583,46,872,792,80,37,4455,1744,1771,3515,22,670,21,0,0,0,10,2,89,6,8,0,0,40,0,0,15,65,0,0,4,686,80.42648709,19.57351291,17.77777778,1.795735129,15.03928171,0.471380471,0,1.459034792,0.336700337,0,0,0,0,0.224466891,0.044893378,1.997755331,0
2022,Week 50,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,925,Special,15,1706.4,13285,13434,149,3208,2733,475,35,16642,6836,6426,13262,23,1567,154,0,0,0,44,33,935,88,31,0,0,61,0,42,12,416,5,0,19,2089,80.72347074,19.27652926,16.42230501,2.854224252,9.415935585,0.925369547,0.252373513,2.499699555,0.072106718,0.030044466,0,0,0,0.264391299,0.198293474,5.618315106,0
2022,Week 50,Local authority,E92000001,England,E12000007,London,E09000008,Croydon,306,Special,2,235,1535,1538,3,514,486,28,10,2052,761,771,1532,3,322,29,0,0,0,36,0,99,3,0,0,0,0,0,0,7,20,1,0,9,1236,74.95126706,25.04873294,23.68421053,1.364522417,15.6920078,1.413255361,0,0.974658869,0.341130604,0.048732943,0,0,0,1.754385965,0,4.824561404,0
2022,Week 50,Local authority,E92000001,England,E12000001,North East,E08000022,North Tyneside,392,Special,3,405,3397,3468,71,518,443,75,21,3986,1672,1710,3382,15,351,69,0,0,0,0,0,23,38,16,0,0,33,0,26,6,43,0,0,6,898,87.00451581,12.99548419,11.11389865,1.881585549,8.805820371,1.731058705,0.65228299,1.078775715,0.150526844,0,0,0,0,0,0,0.577019568,0
2022,Week 50,Local authority,E92000001,England,E12000008,South East,E06000042,Milton Keynes,826,Special,5,633.2,4121,4247,126,1544,1356,188,35,5791,2064,2022,4086,35,795,44,1,0,0,26,9,481,126,10,0,0,0,0,39,0,149,0,0,6,872,73.33793818,26.66206182,23.41564497,3.246416854,13.72819893,0.759799689,0.673458815,2.572958038,0,0,0.017268175,0,0,0.448972544,0.155413573,8.305992057,0
2022,Week 50,Local authority,E92000001,England,E12000006,East of England,E06000055,Bedford,822,Special,3,360,2588,2588,0,583,491,92,43,3171,1271,1282,2553,35,417,18,0,0,0,8,0,38,0,10,0,0,0,0,16,8,66,2,10,3,399,81.61463261,18.38536739,15.48407442,2.901292968,13.15042573,0.567644276,0.50457269,2.081362346,0.252286345,0.063071586,0,0,0,0.252286345,0,1.198360139,0.315357931
2022,Week 50,Local authority,E92000001,England,E12000008,South East,E10000032,West Sussex,938,Special,9,1272.4,7632,7752,120,2509,2267,242,67,10261,3810,3764,7574,58,1511,82,0,0,0,81,1,590,120,20,0,0,0,0,22,9,180,31,0,14,2119,75.54819218,24.45180782,22.09336322,2.358444596,14.72566027,0.799142384,0.214404054,1.754214989,0.087710749,0.302114804,0,0,0,0.789396745,0.009745639,5.749926908,0
2022,Week 50,Local authority,E92000001,England,E12000002,North West,E08000008,Tameside,357,Special,3,399.4,2677,2714,37,635,542,93,87,3349,1355,1243,2598,79,380,15,0,0,0,0,6,141,33,10,0,0,4,0,0,8,73,12,0,5,517,81.03911615,18.96088385,16.1839355,2.776948343,11.34667065,0.447894894,0,2.179755151,0.238877277,0.358315915,0,0,0,0,0.179157958,4.210212004,0
2022,Week 50,Local authority,E92000001,England,E12000005,West Midlands,E08000028,Sandwell,333,Special,4,475,3599,3636,37,1047,804,243,23,4683,1803,1792,3595,4,689,35,0,0,0,6,6,68,29,0,0,0,0,8,24,19,163,37,0,5,717,77.64253684,22.35746316,17.16848174,5.188981422,14.71279095,0.747384155,0.512491992,3.480674781,0.405722827,0.790091821,0,0,0,0.128122998,0.128122998,1.452060645,0
2022,Week 50,Local authority,E92000001,England,E12000009,South West,E06000022,Bath and North East Somerset,800,Special,2,284.4,2107,2146,39,632,512,120,7,2778,1077,1025,2102,5,409,14,0,0,0,27,25,37,37,0,0,0,0,2,10,2,89,19,0,3,529,77.24982001,22.75017999,18.43052556,4.319654428,14.72282217,0.503959683,0.359971202,3.203743701,0.07199424,0.683945284,0,0,0,0.971922246,0.899928006,1.331893449,0
2022,Week 50,Local authority,E92000001,England,E12000002,North West,E08000013,St. Helens,342,Special,1,212,1780,1792,12,306,249,57,22,2098,869,894,1763,17,209,18,0,0,0,6,0,16,12,8,0,0,0,0,0,5,50,2,0,4,448,85.41468065,14.58531935,11.86844614,2.716873213,9.961868446,0.857959962,0,2.383222116,0.238322212,0.095328885,0,0,0,0.285986654,0,0.762631077,0
2022,Week 50,Local authority,E92000001,England,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole",839,Special,3,376,2561,2693,132,916,760,156,34,3609,1355,1194,2549,12,660,12,0,0,0,0,25,63,22,0,1,0,109,0,10,22,124,0,0,8,1133,74.61900804,25.38099196,21.05846495,4.322527016,18.2876143,0.332502078,0.277085065,3.435854807,0.609587143,0,0,0,0,0,0.692712663,1.74563591,0
